rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/approx_kl
431.28,114,1236992,1891,194.87644120000002,123,0.039208984375,6030,-0.28129066787660123,0.00029317327862372623,46.09108777791262,0.2,0.0003,9.853140830993652,0.8894230127334595,0.00385061
432.01,115,1239040,1907,196.89123020000002,123,0.133984375,6040,-0.43076514527201654,-0.0017385050872690045,43.272056677937506,0.2,0.0003,2.1945912837982178,0.8898996710777283,0.00532283
433.84,116,1241088,1923,197.28244286999998,123,0.0177734375,6050,-0.2684125212486833,-0.0001414001439115964,67.62608448266982,0.2,0.0003,14.486555099487305,0.884157121181488,0.0010113586
439.48,117,1243136,1940,199.37448822000002,123,0.039404296875,6060,-0.40154712861403824,0.0003083535877522081,20.235524728894234,0.2,0.0003,3.449298620223999,0.925629734992981,0.0047668903
455.24,118,1245184,1956,200.59156803,123,0.037548828125,6070,-0.3730437486432493,-0.0005558378848945722,32.166308130323884,0.2,0.0003,9.215106010437012,0.7978621125221252,0.0024886173
448.32,119,1247232,1973,202.16132318,123,0.051171875,6080,-0.4538078627549112,-0.0020340503368061038,50.17070024758577,0.2,0.0003,48.241336822509766,0.8590453863143921,0.0052545345
418.72,120,1249280,1990,206.39515023,123,0.04482421875,6090,-0.2782492679543793,-0.0009602708130842074,25.800295409560203,0.2,0.0003,7.828496932983398,0.9145188331604004,0.004715699
418.56,121,1251328,2006,206.96584916999996,123,0.039697265625,6100,-0.273804672062397,-1.89668353414163e-05,165.53045483827592,0.2,0.0003,29.16326141357422,0.5503262281417847,0.0037230651
410.77,122,1253376,2022,206.16055302,123,0.127685546875,6110,-0.4762890904210508,0.0008511224121320992,15.475637062266468,0.2,0.0003,1.656389832496643,0.9124263525009155,0.00925114
413.68,123,1255424,2038,207.48812869000002,123,0.046337890625,6120,-0.36217074664309623,0.000139934521575924,37.83841894567013,0.2,0.0003,8.523780822753906,0.8396424055099487,0.006000986
420.47,124,1257472,2054,207.23084913000002,123,0.119287109375,6130,-0.46380159771069884,-0.0001921823248267174,14.905830796062947,0.2,0.0003,2.5423295497894287,0.9629700779914856,0.013823962
406.21,125,1259520,2070,211.28427928000005,123,0.063525390625,6140,-0.5053953233174979,0.00018501238082535565,11.12007909566164,0.2,0.0003,2.141573190689087,0.9156632423400879,0.011626736
407.84,126,1261568,2087,208.15994224999994,123,0.133056640625,6150,-0.41188129419460895,-0.0030781925830524414,14.671056746691466,0.2,0.0003,5.7001261711120605,0.9059343338012695,0.011753291
404.04,127,1263616,2102,209.67493619,123,0.047802734375,6160,-0.36417392352595923,-0.0037093549253768288,55.25709724873305,0.2,0.0003,27.136674880981445,0.8189968466758728,0.00575391
400.22,128,1265664,2118,209.62881628,123,0.02763671875,6170,-0.28755597514100373,-0.0012728615794912912,46.64228278398514,0.2,0.0003,38.55051040649414,0.7453017234802246,0.0029913192
400.39,129,1267712,2134,209.76322027999998,123,0.0294921875,6180,-0.25974338939413427,-0.0013434707929263824,57.577600342035296,0.2,0.0003,21.597997665405273,0.8031547665596008,0.002751016
400.83,130,1269760,2150,210.51841885999994,123,0.0798828125,6190,-0.4186604923568666,0.0004950758768245578,12.717160909622908,0.2,0.0003,2.7567291259765625,0.8382161259651184,0.007323869
409.0,131,1271808,2166,210.02811721999998,123,0.05439453125,6200,-0.3403967431746423,-0.002990579538163729,22.9210203319788,0.2,0.0003,4.40695333480835,0.8941342830657959,0.004477957
406.21,132,1273856,2182,208.48135134999993,123,0.08505859375,6210,-0.366467228718102,-0.001829459986765869,37.493473656475544,0.2,0.0003,8.82918930053711,0.8324694633483887,0.007826569
412.59,133,1275904,2198,206.76534947000005,123,0.07314453125,6220,-0.35146355936303736,-0.0012766071202349849,29.523260781168936,0.2,0.0003,26.58692169189453,0.7998350858688354,0.01804162
411.41,134,1277952,2214,208.96033721999996,123,0.055517578125,6230,-0.3433563499711454,0.000317835618625395,59.53295673877001,0.2,0.0003,85.27780151367188,0.8688098192214966,0.0044769114
413.68,135,1280000,2230,213.09688386000002,123,0.049169921875,6240,-0.30844891439191996,-0.0013495981504092925,18.497605428099632,0.2,0.0003,3.5572803020477295,0.964426577091217,0.0036432021
404.83,136,1282048,2246,212.06062155,123,0.0544921875,6250,-0.2708807935472578,0.0012116638361476361,29.237783446907997,0.2,0.0003,7.794264316558838,0.9354385733604431,0.0066311546
407.76,137,1284096,2263,210.15647805,123,0.092578125,6260,-0.361940857488662,-0.00012271773011889308,79.92918931394816,0.2,0.0003,17.89676284790039,0.6744108200073242,0.010772559
396.5,138,1286144,2279,207.44069797,123,0.056201171875,6270,-0.4020547457970679,0.00048819020157679914,35.78041306883097,0.2,0.0003,3.3568592071533203,0.770169198513031,0.002644905
397.15,139,1288192,2296,207.39999802999998,123,0.040673828125,6280,-0.2641662089154124,-0.0013246867631096393,78.69523227214813,0.2,0.0003,12.472436904907227,0.8750931024551392,0.0026430637
410.94,140,1290240,2313,210.55323401,123,0.054248046875,6290,-0.2601552053820342,-0.002856359677389264,44.69152373969555,0.2,0.0003,7.132319450378418,0.9168497920036316,0.006475143
403.1,141,1292288,2329,211.94854947,123,0.09755859375,6300,-0.3600848904810846,-0.0022246403255849144,30.46456636786461,0.2,0.0003,12.229201316833496,0.8701151013374329,0.014655699
413.08,142,1294336,2346,213.24295713,123,0.1326171875,6310,-0.3991427171044052,-0.003520910172665026,37.471634212136266,0.2,0.0003,10.084076881408691,0.911189615726471,0.037543498
419.56,143,1296384,2363,205.96665139,123,0.068310546875,6320,-0.32990332022309304,0.0010152631424716675,36.18776131272316,0.2,0.0003,23.564910888671875,0.7957454323768616,0.005137073
409.08,144,1298432,2379,205.80071244,123,0.045361328125,6330,-0.31254263310693203,0.0003230329049983993,71.0542979925871,0.2,0.0003,23.73250961303711,0.7375082969665527,0.002749235
406.71,145,1300480,2396,206.9516124,123,0.037451171875,6340,-0.26400619791820645,0.0008305530507641378,75.50616641491652,0.2,0.0003,43.95344924926758,0.7592672109603882,0.0059811985
403.69,146,1302528,2413,208.49083837999999,123,0.064208984375,6350,-0.2844035465270281,-0.004103973592282273,52.02142133116722,0.2,0.0003,27.303165435791016,0.8938738107681274,0.0100676585
408.55,147,1304576,2430,207.92431525999996,123,0.05537109375,6360,-0.2556607556995004,-0.0070809887780342255,122.7078147828579,0.2,0.0003,125.5712661743164,0.8101015090942383,0.030411636
416.91,148,1306624,2446,206.69913508,123,0.054248046875,6370,-0.3973238725215197,0.000968036544509232,36.45129556953907,0.2,0.0003,22.365875244140625,0.8388322591781616,0.003911087
425.36,149,1308672,2463,202.24188781,123,0.090185546875,6380,-0.4123658283613622,-0.0013272838026750834,14.615420244634151,0.2,0.0003,6.721122741699219,0.925734281539917,0.0089728525
421.61,150,1310720,2479,200.60176319,123,0.05751953125,6390,-0.3859698109328747,0.0009052089211763814,41.53008669316769,0.2,0.0003,5.004807949066162,0.8788131475448608,0.0051342268
415.21,151,1312768,2496,202.32754887,123,0.113818359375,6400,-0.4020309865474701,0.002075414688442834,31.556704244017602,0.2,0.0003,8.475325584411621,0.9218301773071289,0.010871779
422.65,152,1314816,2515,199.92968870999997,123,0.0916015625,6410,-0.38075932329520584,-0.0006191787266288884,24.642681831121443,0.2,0.0003,14.758445739746094,0.9095946550369263,0.012054788
414.42,153,1316864,2533,195.86256214999995,123,0.046044921875,6420,-0.40427078269422057,-0.0046400520310271535,62.33670211210847,0.2,0.0003,18.2119197845459,0.8163101077079773,0.008727663
416.11,154,1318912,2549,198.96818056999996,123,0.069677734375,6430,-0.3705456511117518,-0.0016181187660549768,77.07374990135432,0.2,0.0003,13.273406028747559,0.836575984954834,0.009089666
416.18,155,1320960,2566,195.74203301999998,123,0.146630859375,6440,-0.39669335186481475,-0.002030074111826252,53.712817527353764,0.2,0.0003,7.422762393951416,0.8637741804122925,0.0069782357
422.93,156,1323008,2583,194.36381532,123,0.06318359375,6450,-0.24279036629013717,-0.007697598656523042,67.04634543955326,0.2,0.0003,12.249512672424316,0.8495808839797974,0.013584451
431.85,157,1325056,2599,194.71684257,123,0.10791015625,6460,-0.4400936524383724,-0.0006224745913641528,41.170025824010374,0.2,0.0003,1.8865479230880737,0.7336249947547913,0.017836537
428.93,158,1327104,2615,197.15066536000003,123,0.08251953125,6470,-0.3440711745992303,0.0007013027352513745,15.73249692171812,0.2,0.0003,2.513256788253784,0.9580972790718079,0.0076995906
426.23,159,1329152,2632,195.36184830999994,123,0.0677734375,6480,-0.37905508643016217,-0.0025850515405181794,37.32537763267756,0.2,0.0003,10.518854141235352,0.8759182691574097,0.0055133547
421.44,160,1331200,2649,193.39858475,123,0.037939453125,6490,-0.2650464022532105,-0.0008888937227311544,99.9480993539095,0.2,0.0003,44.14076232910156,0.8128662109375,0.004275422
423.0,161,1333248,2664,192.83997132000005,123,0.04365234375,6500,-0.25055610556155444,-0.00222797993774293,97.32918540835381,0.2,0.0003,24.596813201904297,0.8419766426086426,0.003606659
396.2,162,1335296,2681,198.3807654299999,123,0.056884765625,6510,-0.387229217402637,-0.0008294477505842224,27.779928365349768,0.2,0.0003,11.52740478515625,0.8153804540634155,0.008198548
393.63,163,1337344,2697,201.98911591999996,123,0.03876953125,6520,-0.2598272708710283,-0.0007390346989268437,74.93292147815228,0.2,0.0003,11.946720123291016,0.8810606002807617,0.0039080186
397.42,164,1339392,2713,197.99718432999998,123,0.107470703125,6530,-0.4067287251353264,-0.0010599407134577632,69.54803764671087,0.2,0.0003,6.9801130294799805,0.555924654006958,0.007892331
393.27,165,1341440,2729,197.99826421999995,123,0.08505859375,6540,-0.4227445039898157,-0.001201800227863714,46.278843882679936,0.2,0.0003,3.718841314315796,0.9287312030792236,0.0085066175
407.0,166,1343488,2745,198.7980108,123,0.066455078125,6550,-0.4180274340324104,-0.0018297826609341428,27.921832290291785,0.2,0.0003,4.6215009689331055,0.8059028387069702,0.006871754
412.87,167,1345536,2762,198.34286900999996,123,0.104736328125,6560,-0.4933474576100707,0.001201037404825911,7.855514798685908,0.2,0.0003,0.795650839805603,0.9251951575279236,0.008842991
404.94,168,1347584,2778,199.52191499,123,0.120166015625,6570,-0.46072601871564983,0.0018088859651470557,6.068601277656853,0.2,0.0003,0.8748697638511658,0.7978181838989258,0.013629501
411.81,169,1349632,2794,198.62631757999995,123,0.04208984375,6580,-0.2783832409419119,-0.0021503441210370513,18.29185259193182,0.2,0.0003,5.402692794799805,0.9228328466415405,0.003102296
408.41,170,1351680,2811,201.67099942999997,123,0.05625,6590,-0.4600503254681826,-0.0001301737065659836,12.98731038030237,0.2,0.0003,1.097644329071045,0.7111819386482239,0.004798217
409.9,171,1353728,2827,203.85573520999998,123,0.0384765625,6600,-0.25729419440031054,-0.0061775978814694096,70.57619944214821,0.2,0.0003,91.55465698242188,0.8256605863571167,0.0076208552
394.97,172,1355776,2843,210.01057842999998,123,0.0703125,6610,-0.3972023293375969,0.0019503624411299826,13.072727549076081,0.2,0.0003,4.545639514923096,0.8175703883171082,0.0019925067
387.5,173,1357824,2859,214.27370934999996,123,0.026318359375,6620,-0.23999501829966902,-0.0010059101274237036,125.48408403247595,0.2,0.0003,40.42567443847656,0.3822746276855469,0.0020397203
391.8,174,1359872,2876,214.56487460999998,123,0.039794921875,6630,-0.25834114677272735,-0.0003918426045856904,25.34655704200268,0.2,0.0003,13.023582458496094,0.8968197703361511,0.004239055
380.52,175,1361920,2892,217.91391422,123,0.060205078125,6640,-0.40062952861189843,0.0012258722650585695,14.15297016054392,0.2,0.0003,2.1379945278167725,0.8144112229347229,0.004724836
380.33,176,1363968,2908,215.64146478000004,123,0.041552734375,6650,-0.3055361293256283,-0.0010957880280329847,21.04968547821045,0.2,0.0003,17.113256454467773,0.8729574680328369,0.010514231
380.29,177,1366016,2925,217.59975457000002,123,0.064453125,6660,-0.38905098894611,-0.0005941545008681714,58.32049074470997,0.2,0.0003,7.901707172393799,0.8024159073829651,0.004924745
388.28,178,1368064,2941,219.99186383999998,123,0.05263671875,6670,-0.26931353393010793,-0.0022025295678758995,28.11564105451107,0.2,0.0003,7.447060585021973,0.9058530330657959,0.0031589954
396.69,179,1370112,2958,221.77942768,123,0.082666015625,6680,-0.40594024090096353,0.0007667984929867089,9.315955685451627,0.2,0.0003,2.229661464691162,0.877429187297821,0.004265096
402.32,180,1372160,2975,215.85479769000003,123,0.03681640625,6690,-0.2666046730708331,-0.00010168821754632517,16.871720923483373,0.2,0.0003,1.1949446201324463,0.7815744876861572,0.0033916552
401.98,181,1374208,2991,215.43488874,123,0.03291015625,6700,-0.362436577770859,-0.0010130422218935565,130.29763024896383,0.2,0.0003,28.653461456298828,0.4624059796333313,0.004582134
411.85,182,1376256,3008,213.75843841000002,123,0.0341796875,6710,-0.339881388656795,6.19609811110422e-05,18.13313075453043,0.2,0.0003,4.219202518463135,0.8591089248657227,0.004123768
412.52,183,1378304,3025,212.29360910000003,123,0.033935546875,6720,-0.38016497641801833,0.00026759342290461063,33.351496550440785,0.2,0.0003,33.651580810546875,0.7228467464447021,0.0033950964
414.8,184,1380352,3041,214.23649176000004,123,0.037158203125,6730,-0.28113526715897025,-0.000986531178932637,122.75097229480744,0.2,0.0003,56.69260025024414,0.733492374420166,0.00401562
413.98,185,1382400,3058,211.06298850000002,123,0.12421875,6740,-0.40291862897574904,-0.003084267905796878,24.212815249711277,0.2,0.0003,14.237587928771973,0.7130184173583984,0.010271024
386.59,186,1384448,3074,212.35982944999995,123,0.05556640625,6750,-0.4067309838719666,-0.0010025306139141322,45.1695334687829,0.2,0.0003,28.798473358154297,0.7753791809082031,0.006533484
387.77,187,1386496,3091,212.28305215999998,123,0.04443359375,6760,-0.2208547019865364,-0.0025827275923802516,158.47124217748643,0.2,0.0003,124.87521362304688,0.8604770302772522,0.0031721194
379.22,188,1388544,3107,213.42252849999997,123,0.048095703125,6770,-0.3021924952045083,0.0003006435217685066,43.57437627017498,0.2,0.0003,31.395061492919922,0.7972806692123413,0.003924449
384.95,189,1390592,3122,209.01767406,123,0.180224609375,6780,-0.44462296925485134,-0.021614534582477064,28.102411146461964,0.2,0.0003,2.4651882648468018,0.8164737820625305,0.01714115
381.1,190,1392640,3139,207.50023749,123,0.0626953125,6790,-0.3361567437648773,0.0002782922783808317,101.75294297337533,0.2,0.0003,58.431068420410156,0.6702933311462402,0.0058821077
382.11,191,1394688,3155,210.19209119000004,123,0.0388671875,6800,-0.25222521792165936,-0.0028139818212366665,77.21649425625802,0.2,0.0003,10.001526832580566,0.852687656879425,0.004112815
392.81,192,1396736,3171,208.37915230999997,123,0.05078125,6810,-0.283559692138806,-0.001157967172912322,49.87508184909821,0.2,0.0003,8.540966987609863,0.8232294321060181,0.006657074
392.4,193,1398784,3187,205.12040832,124,0.057080078125,6820,-0.3356215619947761,-0.001463709885138087,27.82161749005318,0.2,0.0003,18.243940353393555,0.8997055292129517,0.006937214
391.43,194,1400832,3203,204.78796578,124,0.1107421875,6830,-0.4059174982830882,0.0016641869238810613,33.95570806488395,0.2,0.0003,1.5869650840759277,0.8419391512870789,0.021356199
388.85,195,1402880,3219,205.63295798000001,124,0.034619140625,6840,-0.2312817216850817,-0.002690661918313708,105.50194458961487,0.2,0.0003,71.66954803466797,0.8054600954055786,0.0023943454
396.95,196,1404928,3235,205.56755719,124,0.079296875,6850,-0.3336826710961759,-0.0033857844333397224,35.57610929459334,0.2,0.0003,6.458240509033203,0.8412449359893799,0.014513567
388.14,197,1406976,3251,206.23855431,124,0.04228515625,6860,-0.2882416307460517,0.00039261383353732525,86.03034614771605,0.2,0.0003,27.511260986328125,0.7532098293304443,0.004631802
388.05,198,1409024,3267,198.93454776,124,0.066162109375,6870,-0.34297256572172047,0.001120028023433406,21.454187017679214,0.2,0.0003,4.6494646072387695,0.6851891279220581,0.0049157348
383.4,199,1411072,3284,205.41646624000003,124,0.04990234375,6880,-0.26489254045300187,-1.4651878154836595e-05,69.14552161097527,0.2,0.0003,32.516780853271484,0.8530712127685547,0.003888903
392.02,200,1413120,3301,204.42051189000006,124,0.087548828125,6890,-0.37888208432123066,0.0016809061868116259,12.443244520574808,0.2,0.0003,6.382584571838379,0.8653936982154846,0.00940801
379.03,201,1415168,3317,208.18612352999997,124,0.056005859375,6900,-0.3187219158280641,0.0004426807397976518,13.245466669648886,0.2,0.0003,1.8690910339355469,0.9379958510398865,0.009510927
378.98,202,1417216,3334,210.90990656000002,124,0.04072265625,6910,-0.21519706160761415,-0.0012393254903145135,74.18995794057847,0.2,0.0003,91.17321014404297,0.8442690372467041,0.0040485803
372.26,203,1419264,3350,215.33728705,124,0.037451171875,6920,-0.24148199232295156,-0.0007635900081368163,73.9393669694662,0.2,0.0003,14.237177848815918,0.8150404095649719,0.003196645
372.11,204,1421312,3367,212.79367574,124,0.076904296875,6930,-0.32178123253397645,-0.0011392935732146725,21.222755065560342,0.2,0.0003,3.318002939224243,0.8686918020248413,0.008002754
380.66,205,1423360,3384,214.76098624,124,0.07529296875,6940,-0.34021423421800134,-0.0006546793418237939,71.11833015978337,0.2,0.0003,15.229844093322754,0.7064354419708252,0.011057915
374.39,206,1425408,3400,215.51450744999994,124,0.0677734375,6950,-0.2840021261014044,-0.0009343763667857274,43.52695529907942,0.2,0.0003,2.576723098754883,0.8802484273910522,0.0056283656
374.69,207,1427456,3417,216.20532545999998,124,0.03466796875,6960,-0.236168500687927,0.0003816370037384331,41.50546671003103,0.2,0.0003,10.97271728515625,0.8925024271011353,0.0032934854
380.4,208,1429504,3434,219.13867914,124,0.095947265625,6970,-0.3478272823151201,-0.009886857945821248,12.769563530385494,0.2,0.0003,5.013033866882324,0.849641740322113,0.13191155
387.61,209,1431552,3450,220.40327598,124,0.0638671875,6980,-0.3128552892245352,-0.002704813158197794,22.360853189229964,0.2,0.0003,8.253776550292969,0.8546134233474731,0.005471373
379.28,210,1433600,3466,217.6263169,124,0.10322265625,6990,-0.3658066773787141,0.0016645678551867604,21.200011287629604,0.2,0.0003,4.796746253967285,0.6253452301025391,0.020926096
383.01,211,1435648,3482,211.88239621,124,0.04111328125,7000,-0.2665549570694566,-0.00025478464376647023,67.11706639528275,0.2,0.0003,19.107501983642578,0.8163846731185913,0.0035203916
380.16,212,1437696,3499,211.69397595,124,0.049169921875,7010,-0.2882020351476967,-0.003041548603505362,127.9723261475563,0.2,0.0003,16.395376205444336,0.7355455160140991,0.004468105
375.71,213,1439744,3515,212.67061679999998,124,0.037109375,7020,-0.23373865629546345,-0.0005936234345426783,84.12008351683616,0.2,0.0003,23.359296798706055,0.675789475440979,0.0037490488
375.78,214,1441792,3532,209.60402218000002,124,0.04609375,7030,-0.24432749040424823,-0.002401729204575531,34.98402887284756,0.2,0.0003,16.66556739807129,0.8020256161689758,0.005174802
376.04,215,1443840,3548,209.62562986,124,0.05673828125,7040,-0.4091908342204988,-0.0029969459108542653,65.84237945228816,0.2,0.0003,5.878280162811279,0.6674516797065735,0.0075380597
369.3,216,1445888,3564,217.29714053,124,0.051025390625,7050,-0.25883381366729735,-0.001440291857579723,123.98694603443145,0.2,0.0003,29.66851806640625,0.5685406923294067,0.004017189
360.5,217,1447936,3580,214.62531664000005,124,0.050048828125,7060,-0.24387648003175855,-0.002098071335058194,48.412921065092085,0.2,0.0003,16.036575317382812,0.8648708462715149,0.0053369543
356.14,218,1449984,3596,215.33732743999994,124,0.036767578125,7070,-0.28428247733972967,-0.001931771100498736,91.03264071643352,0.2,0.0003,25.6988468170166,0.6637372970581055,0.004766414
362.19,219,1452032,3612,214.57261732999996,124,0.073388671875,7080,-0.26621874161064624,1.2336697545833886e-05,22.758248433470726,0.2,0.0003,5.5841474533081055,0.8837409019470215,0.0065719383
366.66,220,1454080,3629,214.39547378000003,124,0.075048828125,7090,-0.37606898630037905,0.00313512358115986,16.171187372505663,0.2,0.0003,4.524999618530273,0.7490089535713196,0.008038476
367.64,221,1456128,3645,213.93224981000003,124,0.042724609375,7100,-0.259392729960382,-0.0012689448674791492,100.37411062419415,0.2,0.0003,41.14071273803711,0.7227320671081543,0.0042384653
373.28,222,1458176,3661,215.64453813,124,0.093896484375,7110,-0.40227035330608485,-0.00867707620782312,25.808560836687683,0.2,0.0003,25.84138298034668,0.9087432026863098,0.04845518
378.61,223,1460224,3678,213.99588408999998,124,0.06220703125,7120,-0.2827004684135318,0.0027568799938308074,29.425654058158397,0.2,0.0003,8.063944816589355,0.8276349902153015,0.0037977365
384.07,224,1462272,3695,212.36435928999998,124,0.0650390625,7130,-0.2999661551322788,0.001825503827421926,25.37429210692644,0.2,0.0003,9.334277153015137,0.8772019743919373,0.0034176605
384.24,225,1464320,3711,211.31060658999996,124,0.04091796875,7140,-0.3868420111015439,-0.0011828547751065344,41.358577710390094,0.2,0.0003,7.867868423461914,0.845356285572052,0.004777236
381.0,226,1466368,3728,210.78361131999998,124,0.04736328125,7150,-0.24981194846332072,-0.0017018300801282748,109.45656435787677,0.2,0.0003,12.8776273727417,0.5723546743392944,0.003929109
369.74,227,1468416,3745,208.9013864599999,124,0.047802734375,7160,-0.2655194249004126,-0.0011846865003462882,28.375942711532115,0.2,0.0003,5.5761871337890625,0.8812285661697388,0.0077566924
379.65,228,1470464,3762,211.03022197,124,0.03720703125,7170,-0.2412458647042513,-0.0011842893822176848,73.17487876713275,0.2,0.0003,33.903499603271484,0.7352731227874756,0.0038464393
380.54,229,1472512,3778,212.27621894,124,0.078857421875,7180,-0.4130674061365426,0.0008210636704461649,21.131450974941252,0.2,0.0003,2.8990352153778076,0.9240543842315674,0.010256715
388.14,230,1474560,3795,215.58604089,124,0.04873046875,7190,-0.2310539312660694,0.004738154704682529,41.95180517435074,0.2,0.0003,17.404319763183594,0.6048538684844971,0.0051040566
392.63,231,1476608,3811,218.34913885000003,124,0.057421875,7200,-0.24983812347054482,-0.0014415278943488373,30.670898312330245,0.2,0.0003,10.597601890563965,0.8452455401420593,0.0077815065
395.64,232,1478656,3827,213.34743407,124,0.036376953125,7210,-0.2238812731578946,-0.0016891418752493336,69.6351224154234,0.2,0.0003,54.51796340942383,0.7317712903022766,0.008107157
389.39,233,1480704,3844,209.70507092,124,0.056494140625,7220,-0.23194969994947315,-0.005841231296653859,128.4195558488369,0.2,0.0003,41.625431060791016,0.6923484802246094,0.0155511545
397.05,234,1482752,3859,212.12574088000002,124,0.029931640625,7230,-0.22867401028051973,-0.0008772342684096657,152.43009315729142,0.2,0.0003,56.481658935546875,0.7763334512710571,0.0032987776
403.61,235,1484800,3875,209.94843073,124,0.045751953125,7240,-0.18754977071657777,-0.0019261699184426107,115.55449352264404,0.2,0.0003,33.34771728515625,0.7558504343032837,0.0047105495
408.26,236,1486848,3891,203.06290418,124,0.05703125,7250,-0.24413081402890385,-0.0013463801922625862,44.79148353636265,0.2,0.0003,10.024323463439941,0.7633326053619385,0.007925924
407.34,237,1488896,3908,201.97265089000004,124,0.0626953125,7260,-0.24820417053997518,-0.002480112382909283,102.63929264247417,0.2,0.0003,81.06111145019531,0.7941198945045471,0.0055631283
409.48,238,1490944,3924,199.18898869,124,0.090869140625,7270,-0.23953206171281635,-0.002613633859436959,39.972202089428905,0.2,0.0003,16.60957908630371,0.8841020464897156,0.018477764
400.01,239,1492992,3940,195.54049308999998,124,0.03994140625,7280,-0.24400298185646535,-0.0018858388633816504,124.63918685913086,0.2,0.0003,19.161205291748047,0.7712103724479675,0.0028357103
392.78,240,1495040,3956,195.55885572,124,0.055126953125,7290,-0.24872684506699444,-0.0018446397880325094,113.37727092504501,0.2,0.0003,19.04314422607422,0.6738457083702087,0.010031214
391.64,241,1497088,3973,196.10330036,124,0.059228515625,7300,-0.23719882634468376,-0.0007923303317511454,114.61645342707634,0.2,0.0003,68.00017547607422,0.8372923135757446,0.01231408
372.89,242,1499136,3989,199.83131975000003,124,0.09599609375,7310,-0.369894461799413,-0.001456295711977873,15.417540542036296,0.2,0.0003,3.473602771759033,0.9426648616790771,0.015460037
376.43,243,1501184,4005,196.57660646,124,0.044287109375,7320,-0.2246352717746049,-0.00037795997923240066,89.56057643294335,0.2,0.0003,11.332987785339355,0.8769298791885376,0.00538176
386.41,244,1503232,4022,196.99637877,124,0.071630859375,7330,-0.339928125590086,-0.0017843021982116626,71.23998696208,0.2,0.0003,12.73554515838623,0.8514608144760132,0.007058385
385.89,245,1505280,4038,197.87172331,124,0.068798828125,7340,-0.40668760798871517,0.0014656325278338046,17.00951144397259,0.2,0.0003,5.280466079711914,0.8445882797241211,0.008902244
386.63,1,1507328,11,194.36545075999996,178,0.15107421875,7350,-0.39957213597372176,-0.004884102538926527,13.68202148154378,0.2,0.0003,7.51003360748291,0.8073525428771973,0.046054155
382.7,2,1509376,28,192.69687130000003,144,0.027490234375,7360,-0.2551583598833531,-0.0007947169957333245,208.01358672380448,0.2,0.0003,196.9971466064453,0.6477181911468506,0.0030350555
384.12,3,1511424,44,191.59367411,136,0.046923828125,7370,-0.26433910308405756,-0.0032455395310535097,117.44479238986969,0.2,0.0003,27.760469436645508,0.6913326978683472,0.004667791
380.63,4,1513472,61,187.5376764,132,0.054345703125,7380,-0.4347641726024449,-0.0016160644081537612,14.303994822874666,0.2,0.0003,6.00484037399292,0.8801394701004028,0.007348873
378.86,5,1515520,78,189.11928235,130,0.047900390625,7390,-0.25061571872793137,-0.001181740200263448,119.07284551858902,0.2,0.0003,27.117359161376953,0.8044440150260925,0.0023094597
386.76,6,1517568,94,188.21619699,129,0.04599609375,7400,-0.24080292037688195,-0.004568115889560432,154.1848558664322,0.2,0.0003,33.80802536010742,0.6411103010177612,0.008623136
401.13,7,1519616,111,187.42173348,128,0.08330078125,7410,-0.42438431167975066,-0.0006201699958182872,27.466836288571358,0.2,0.0003,5.013545036315918,0.7506405115127563,0.00742463
412.42,8,1521664,128,184.72970071999995,127,0.0755859375,7420,-0.3501181629020721,0.003685993365070317,8.419958151131869,0.2,0.0003,0.9471123218536377,0.6120734214782715,0.005829218
417.37,9,1523712,144,184.95760816000006,127,0.038720703125,7430,-0.2414370531216264,-0.0017832584388088435,81.29097319543362,0.2,0.0003,21.50200843811035,0.7480097413063049,0.0039322856
407.96,10,1525760,160,184.29125914000005,127,0.051416015625,7440,-0.26572759957052766,-0.006434808997437358,132.0765044093132,0.2,0.0003,39.478614807128906,0.650985836982727,0.009355074
410.46,11,1527808,176,176.23192076000004,127,0.01611328125,7450,-0.2937692454550415,-0.0010270594168105163,196.31317946910858,0.2,0.0003,62.060523986816406,0.5439515113830566,0.0019973153
411.08,12,1529856,193,176.57826458999997,127,0.04345703125,7460,-0.2606572897173464,-0.0020456176600418983,173.6884951710701,0.2,0.0003,136.58555603027344,0.6897246837615967,0.006459638
410.26,13,1531904,208,172.05329717,127,0.046484375,7470,-0.28502432610839606,-0.0019210699363611638,169.91748501062392,0.2,0.0003,38.03488540649414,0.7050409317016602,0.004262263
412.71,14,1533952,224,163.66575008,127,0.039111328125,7480,-0.2363016833551228,-0.0018437707534758375,175.66866119503976,0.2,0.0003,88.78384399414062,0.615636944770813,0.0039445823
414.04,15,1536000,241,166.40797763000003,127,0.0939453125,7490,-0.3473168160300702,-0.0014804983249632642,82.92678878307342,0.2,0.0003,14.012609481811523,0.824095606803894,0.011056524
411.18,16,1538048,257,163.10140998,127,0.03994140625,7500,-0.22067326181568206,-0.001760399155318737,125.46948221325874,0.2,0.0003,21.950990676879883,0.7143516540527344,0.0034610652
416.85,17,1540096,273,156.10035632,127,0.024267578125,7510,-0.18158972451929004,-0.00019439601455815137,110.50596634149551,0.2,0.0003,24.154050827026367,0.729613184928894,0.0034215553
