rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate
-101.13481661999998,356.66,298,63488,31,212,31.391706466674805,0.8119443655014038,-0.00838305078796111,300,0.2,82.81438079476357,0.009831255,0.081982421875,-1.0761541448533536,0.0003
-95.00320163,366.6,293,65536,32,223,47.36089324951172,0.5807251334190369,-0.006705789953412022,310,0.2,167.58830877542496,0.0059712613,0.057373046875,-0.9873313223943114,0.0003
-90.39844865,378.98,289,67584,33,233,22.56895637512207,0.7226302623748779,-0.0034412496665026993,320,0.2,70.48841834664344,0.00457946,0.031787109375,-0.9635100638493895,0.0003
-80.80141097999999,393.31,285,69632,34,243,38.4952392578125,0.7184669971466064,-0.006576579247484915,330,0.2,76.33987987041473,0.0066101,0.053662109375,-0.9699456943199039,0.0003
-73.95782958999999,409.89,281,71680,35,254,27.49148941040039,0.504486620426178,-0.007058447346207686,340,0.2,130.7586164832115,0.0101846885,0.071875,-0.7641404392197728,0.0003
-73.00001087999999,414.54,276,73728,36,266,52.10103225708008,0.5074797868728638,-0.0032538102212129162,350,0.2,129.15925657749176,0.004800057,0.036865234375,-0.9321225378662348,0.0003
-73.64510822,433.55,268,75776,37,281,11.253924369812012,0.7963308095932007,-0.007500576408347115,360,0.2,49.74245132207871,0.007322695,0.0716796875,-0.9517861640080809,0.0003
-72.73685223000001,444.95,262,77824,38,296,52.22438430786133,0.6247119903564453,-0.007524788560112938,370,0.2,83.52408095896244,0.007280828,0.09658203125,-1.0138133000582457,0.0003
-68.45921464,467.6,256,79872,39,311,26.713808059692383,0.7507070302963257,-0.008834722703613806,380,0.2,59.519644021987915,0.008727947,0.093310546875,-1.0337690005078912,0.0003
-64.10466975,483.73,251,81920,40,325,70.56399536132812,0.43242937326431274,-0.00540529586141929,390,0.2,47.16174199283123,0.0072022984,0.0583984375,-1.01703349519521,0.0003
-65.30007717,497.55,247,83968,41,339,8.308112144470215,0.43412691354751587,-0.008215862294309772,400,0.2,27.965757435560228,0.014407121,0.108984375,-0.9202045179903507,0.0003
-60.22523588999999,513.47,243,86016,42,352,10.429244041442871,0.7822890877723694,-0.008371375591377728,410,0.2,25.825844323635103,0.008868293,0.103466796875,-0.9995645245537161,0.0003
-57.57870667,529.65,240,88064,43,366,9.173623085021973,0.7690373063087463,-0.009503150166710838,420,0.2,16.945415899157524,0.0089788465,0.080126953125,-1.0343015948310494,0.0003
-54.04122199,545.2,237,90112,44,379,8.291764259338379,0.6967781782150269,-0.005331133844447322,430,0.2,17.755500748753548,0.0090115005,0.080908203125,-1.0507027192041278,0.0003
-52.354365309999984,558.97,233,92160,45,393,3.8086867332458496,0.8627768158912659,-0.006675909785553813,440,0.2,11.518143790215253,0.008285859,0.083935546875,-0.9565188135951758,0.0003
-52.52727315,572.23,230,94208,46,407,7.589759349822998,0.6321582794189453,-0.0033806873630965128,450,0.2,56.43737586736679,0.0051245065,0.033447265625,-1.0085537450388073,0.0003
-53.819475860000004,578.07,225,96256,47,426,6.0475311279296875,0.7090680599212646,-0.005203379997692536,460,0.2,39.08882025182247,0.013062497,0.1357421875,-0.8817181365564466,0.0003
-50.55023292999999,593.53,221,98304,48,442,5.996368885040283,0.7830400466918945,-0.004019521971349605,470,0.2,26.538423192501067,0.008120615,0.075390625,-0.97613640781492,0.0003
-46.633426560000004,611.25,219,100352,49,458,4.257995128631592,0.9332458972930908,-0.005641065994859673,480,0.2,8.578169173747302,0.009045456,0.079931640625,-1.0295864436775446,0.0003
-42.752256200000005,618.46,216,102400,50,473,9.747650146484375,0.8327713012695312,-0.004389740641636308,490,0.2,37.276900082826614,0.010558521,0.076318359375,-0.8891749992966652,0.0003
-44.81624937000001,624.71,213,104448,51,488,25.8792781829834,0.5988203287124634,-0.002005072215979453,500,0.2,80.86949373036623,0.022045407,0.093408203125,-0.8200096594169736,0.0003
-42.53186499,640.76,211,106496,52,504,12.174323081970215,0.8334113359451294,-0.00354281564214034,510,0.2,44.34647522866726,0.0047448487,0.049169921875,-0.8736782735213637,0.0003
-40.33885795000001,655.68,209,108544,53,518,3.6393861770629883,0.9004146456718445,-0.003242108449921943,520,0.2,8.516595646739006,0.005328346,0.049365234375,-0.9034410135820508,0.0003
-37.442316610000006,671.53,207,110592,54,533,7.585995197296143,0.8293086290359497,-0.001019843784160912,530,0.2,12.854601794481278,0.0039003752,0.045947265625,-0.9057341935113072,0.0003
-34.77309477,686.98,205,112640,55,548,110.93959045410156,0.28572434186935425,-0.0022223668027436362,540,0.2,53.879659321904185,0.006308199,0.0359375,-0.975033775344491,0.0003
-34.599168660000004,693.13,203,114688,56,562,33.533653259277344,0.5430105924606323,-0.0021382399878348223,550,0.2,96.36034922003746,0.0037772912,0.033935546875,-0.935151276923716,0.0003
-34.799578679999996,706.26,201,116736,57,578,4.17714786529541,0.8603454828262329,-0.0033269694744376467,560,0.2,10.59156567454338,0.0075269244,0.075146484375,-0.9658590029925108,0.0003
-33.3631077,720.81,197,118784,58,601,7.295575141906738,0.8685073256492615,-0.006071145620080642,570,0.2,23.102837036550046,0.009759067,0.08349609375,-0.9742880931124092,0.0003
-35.076655869999996,735.27,195,120832,59,616,3.905949115753174,0.8316251039505005,-0.005173417145851999,580,0.2,8.065647950023413,0.010536073,0.097998046875,-1.0315566599369048,0.0003
-35.22118307,749.93,194,122880,60,631,4.3832926750183105,0.8790042996406555,-0.0034588007343700155,590,0.2,14.536112950742245,0.0056950995,0.054736328125,-0.9496834738180041,0.0003
-38.44564064,758.49,193,124928,61,646,3.5448720455169678,0.9665666818618774,-0.0021910985698923467,600,0.2,6.297836933284998,0.004840632,0.033935546875,-0.9609334226697683,0.0003
-39.79567103,761.64,191,126976,62,664,47.66094970703125,0.7243808507919312,-0.002009399948292412,610,0.2,66.6010554343462,0.0046750368,0.04853515625,-0.9758390801027417,0.0003
-41.655499899999995,776.75,189,129024,63,681,25.832700729370117,0.645134687423706,-0.0008956969628343359,620,0.2,47.006976461410524,0.004964946,0.0771484375,-0.9679590640589595,0.0003
-42.718649299999996,778.78,187,131072,64,698,3.2380645275115967,0.924335241317749,-0.005078097319346853,630,0.2,10.470735243707896,0.0064068185,0.09501953125,-0.9150865647941828,0.0003
-41.9961992,792.18,185,133120,65,715,2.6721999645233154,0.9227672219276428,-0.004534478523419238,640,0.2,20.940354333817957,0.0057778438,0.04765625,-0.941466468013823,0.0003
-41.520130800000004,798.45,184,135168,66,733,5.248284339904785,0.876548171043396,-0.003234922460978851,650,0.2,27.80509969741106,0.007241251,0.0728515625,-0.9060394762083888,0.0003
-38.55768119,811.16,182,137216,67,751,2.665283679962158,0.928975522518158,-0.005596126714954153,660,0.2,10.851822735369206,0.0089944415,0.07802734375,-0.9008284717798233,0.0003
-36.189211,816.5,181,139264,68,768,21.688634872436523,0.6718664169311523,-0.002794196456670761,670,0.2,104.96943969130515,0.007735768,0.08681640625,-0.844848440028727,0.0003
-36.782438629999994,827.37,180,141312,69,783,7.1642537117004395,0.6584906578063965,-0.001233607354515698,680,0.2,51.983770535886286,0.003551323,0.028515625,-0.77665194272995,0.0003
-35.55350713,838.51,179,143360,70,799,49.80030822753906,0.864213228225708,-0.0023429603839758783,690,0.2,55.83375152796507,0.004425802,0.025439453125,-0.838013619929552,0.0003
