rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,train/learning_rate,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_range
-97.34047408999999,266240,130,1797,148,836.26,0.0003,0.6039881706237793,0.026025390625,-0.006216822940041311,1290,0.882469892501831,0.0062773894,17.492786407470703,43.13189265429973,-3.658589603751898,0.2
-97.84972936999996,268288,131,1810,148,835.48,0.0003,0.6036555171012878,0.01103515625,-0.003319361130706966,1300,0.7299168109893799,0.002737612,20.876724243164062,52.943668365478516,-3.658669426292181,0.2
-96.39966354999997,270336,132,1823,148,840.8,0.0003,0.6033350825309753,0.0748046875,-0.009470991666603368,1310,0.8937665224075317,0.0077189356,3.107774257659912,20.678019714355468,-3.6552547313272954,0.2
-96.51438071999999,272384,133,1837,148,843.21,0.0003,0.6004710793495178,0.09091796875,-0.009477190711186268,1320,0.9245839715003967,0.010337312,13.049490928649902,14.912064503133298,-3.6453192748129366,0.2
-97.72108481999997,274432,134,1850,148,834.0,0.0003,0.5990474820137024,0.092431640625,-0.008225080641568638,1330,0.88401859998703,0.007063803,4.617869853973389,18.67728193104267,-3.629857002943754,0.2
-97.68385809,276480,135,1863,148,848.95,0.0003,0.5966233611106873,0.126806640625,-0.00960709739010781,1340,0.6083560585975647,0.010523742,21.857933044433594,65.60882874131202,-3.6161153502762318,0.2
-97.89933352,278528,136,1876,148,848.95,0.0003,0.5920576453208923,0.177783203125,-0.005290448103914968,1350,0.9588254690170288,0.015937826,1.0242527723312378,3.7689590714871883,-3.5955117888748647,0.2
-97.95943648999999,280576,137,1889,148,861.88,0.0003,0.5888602137565613,0.233349609375,-0.007152623642468825,1360,0.2640056610107422,0.024152797,0.1542484164237976,0.6061344566289335,-3.5615026012063025,0.2
-97.95716705999997,282624,138,1903,148,861.88,0.0003,0.5872223973274231,0.066162109375,-0.003949496881978121,1370,0.9484755396842957,0.0080292495,1.7714661359786987,6.3517056200653315,-3.554955931007862,0.2
-97.94909476999999,284672,139,1917,148,863.06,0.0003,0.5789862275123596,0.221484375,-0.015178397839190439,1380,0.813866376876831,0.015991108,0.050190605223178864,0.18539140007924287,-3.5098016634583473,0.2
-97.80368526999999,286720,140,1930,148,875.78,0.0003,0.5779162049293518,0.121240234375,-0.007708491961238906,1390,0.9522349238395691,0.012054914,3.6754369735717773,1.7254700452089309,-3.485937821120024,0.2
-97.86727263,288768,141,1944,148,891.86,0.0003,0.5722224116325378,0.168115234375,-0.012782188542769291,1400,0.5893357396125793,0.014877237,0.10264740884304047,0.3375565696973354,-3.455607985705137,0.2
-98.35495199,290816,142,1957,148,917.21,0.0003,0.5734856724739075,0.12958984375,-0.009376643737778068,1410,0.9702482223510742,0.013868497,0.4191712737083435,1.9507519654929637,-3.4459425047039987,0.2
-98.51573359000002,292864,143,1971,148,928.07,0.0003,0.5729087591171265,0.18232421875,-0.00552792921080254,1420,0.9325941801071167,0.015177528,0.6621057391166687,1.389295308571309,-3.4476724840700625,0.2
-98.75856098000003,294912,144,1984,148,933.65,0.0003,0.5747125148773193,0.131396484375,-0.010696745238965378,1430,0.9054387211799622,0.012093779,0.47219160199165344,2.625909149739891,-3.4530605658888818,0.2
-98.80130780000002,296960,145,1999,148,915.51,0.0003,0.5751057863235474,0.012109375,-0.0031444062129594385,1440,0.8624424934387207,0.0047780215,3.146148920059204,52.341064086556436,-3.460193547606468,0.2
-98.02457256,299008,146,2012,148,924.49,0.0003,0.5751597881317139,0.02783203125,-0.005366625277383718,1450,0.8744300603866577,0.006385021,9.32532024383545,40.4643309623003,-3.4612557999789715,0.2
-98.06500597999998,301056,147,2028,148,928.71,0.0003,0.5654994249343872,0.15849609375,-0.009994257833750454,1460,0.1840280294418335,0.01219456,0.3589296042919159,1.1256842436268926,-3.4290561594069002,0.2
-97.33185948000002,303104,148,2046,148,923.24,0.0003,0.5641599297523499,0.103857421875,-0.006018857227172702,1470,0.9411998987197876,0.012727946,0.9942942261695862,6.492662431299687,-3.3882055796682833,0.2
-97.43018437,305152,149,2061,147,878.77,0.0003,0.5624554753303528,0.040673828125,-0.007539555290713906,1480,0.9414449334144592,0.0056625865,7.062640190124512,18.76927224099636,-3.379887514561415,0.2
-98.45453708000001,307200,150,2077,147,891.77,0.0003,0.5619258284568787,0.074755859375,-0.010200630684266798,1490,0.8826448321342468,0.008215094,4.0290632247924805,18.465528067946433,-3.371180123835802,0.2
-98.38918962000001,309248,151,2090,147,891.57,0.0003,0.5613051056861877,0.098046875,-0.01061350825766567,1500,0.8574787378311157,0.010046767,31.505598068237305,26.384926104545592,-3.366093521565199,0.2
-98.32727121000002,311296,152,2104,147,888.35,0.0003,0.557720422744751,0.151416015625,-0.006888514281308744,1510,0.9094175696372986,0.012824562,0.4119705557823181,4.834467458818108,-3.3515885204076765,0.2
-98.45788342999998,313344,153,2118,147,877.42,0.0003,0.5585123300552368,0.10458984375,-0.009576026188733522,1520,0.854296863079071,0.009617541,3.0287139415740967,20.77440978512168,-3.3420144647359846,0.2
-99.16452678999998,315392,154,2133,147,878.92,0.0003,0.5582094788551331,0.069580078125,-0.008847529711783864,1530,0.939953088760376,0.009565571,8.660812377929688,17.30251231789589,-3.3429949030280115,0.2
-98.72055035999998,317440,155,2148,147,878.92,0.0003,0.5590726733207703,0.097216796875,-0.010194445459637791,1540,0.8869842290878296,0.0089057535,57.77122116088867,39.819608060270546,-3.3446165144443514,0.2
-99.02242503999997,319488,156,2162,147,878.92,0.0003,0.5550093650817871,0.218017578125,-0.009640970414329786,1550,0.5291203260421753,0.016810264,0.1902291178703308,0.6361496754921973,-3.3241318836808205,0.2
-98.44097427000001,321536,157,2176,147,879.09,0.0003,0.5503089427947998,0.1962890625,-0.010980781191028655,1560,0.8210692405700684,0.013242358,0.16420157253742218,0.4670152516569942,-3.2961070366203784,0.2
-98.30736987999998,323584,158,2191,147,850.02,0.0003,0.5496043562889099,0.122216796875,-0.004732900060480461,1570,0.8964587450027466,0.01012599,0.1316661834716797,2.0746864255517723,-3.2815418645739554,0.2
-98.2812977,325632,159,2205,147,850.02,0.0003,0.5497938394546509,0.039990234375,-0.005306013072549831,1580,0.8808133602142334,0.0073010274,14.351083755493164,31.434701430797578,-3.2793264158070086,0.2
-98.19718341,327680,160,2219,147,864.0,0.0003,0.5467706918716431,0.107373046875,-0.007274611920001917,1590,0.5323811769485474,0.010337446,1.0123776197433472,2.836008487083018,-3.2705685049295425,0.2
-99.17118148000002,329728,161,2233,147,860.85,0.0003,0.5451135635375977,0.16162109375,-0.005558304395526648,1600,0.7055715322494507,0.013814961,0.30765825510025024,0.5528543773107231,-3.249919855594635,0.2
-99.82921312,331776,162,2246,147,859.81,0.0003,0.544179379940033,0.066552734375,-0.005244079380645417,1610,0.8313980102539062,0.005805915,9.39041519165039,21.354318364709616,-3.241347045451403,0.2
-100.2157494,333824,163,2260,147,850.62,0.0003,0.5407289266586304,0.121533203125,-0.009821909862512256,1620,-0.04229843616485596,0.015499477,0.7670256495475769,22.69581739138812,-3.2259003423154353,0.2
-99.33670692000001,335872,164,2274,147,846.01,0.0003,0.5401110053062439,0.090185546875,-0.011028353855363094,1630,0.7772769927978516,0.010316405,1.5492150783538818,15.09831531830132,-3.207349403202534,0.2
-98.65659694999998,337920,165,2287,147,857.26,0.0003,0.5412087440490723,0.160400390625,-0.011173679880448617,1640,0.934512734413147,0.012868483,3.279426097869873,3.8422840129584075,-3.211218090355396,0.2
-98.04115026999997,339968,166,2300,147,870.2,0.0003,0.5336198806762695,0.222900390625,-0.012202757384511643,1650,0.8390086889266968,0.017747495,0.09796972572803497,0.25463591064326463,-3.183756968379021,0.2
-97.83623022999998,342016,167,2313,147,885.48,0.0003,0.5294227600097656,0.1736328125,-0.011692685983143747,1660,0.8385250568389893,0.012209127,0.07850196957588196,0.2617289140354842,-3.137718152999878,0.2
-97.54987567999997,344064,168,2327,147,896.25,0.0003,0.525017499923706,0.18115234375,-0.014411177561851219,1670,0.8696860671043396,0.014273383,0.015505053102970123,0.11197716515744105,-3.106114074587822,0.2
-97.66368400999998,346112,169,2340,147,921.16,0.0003,0.5195242166519165,0.173779296875,-0.014460830535972491,1680,0.9005376696586609,0.013455352,0.03146982565522194,0.1722704603103921,-3.0692888237535954,0.2
-98.09115189999999,348160,170,2354,147,923.17,0.0003,0.5193091034889221,0.06162109375,-0.0061244107288075614,1690,0.8124527931213379,0.007564146,1.4081199169158936,8.945744670089335,-3.049115989357233,0.2
-98.22669673,350208,171,2368,147,913.07,0.0003,0.5196338891983032,0.083837890625,-0.008696277751005255,1700,0.912687361240387,0.008871401,13.605255126953125,10.050611782073975,-3.049617500603199,0.2
-99.05575463999999,352256,172,2381,147,909.64,0.0003,0.5197945833206177,0.0439453125,-0.007132278366771061,1710,0.856428861618042,0.005505303,35.88238525390625,43.6429520457983,-3.0520088650286197,0.2
-98.88528227,354304,173,2395,147,922.39,0.0003,0.5196516513824463,0.12626953125,-0.009466980368597434,1720,0.9021352529525757,0.012368653,0.3948742151260376,3.232867864985019,-3.050664823502302,0.2
-96.97289051,356352,174,2408,147,936.75,0.0003,0.5188857913017273,0.1857421875,-0.015676591778174043,1730,0.7710671424865723,0.012443265,0.07793453335762024,0.44973039999604225,-3.051636226475239,0.2
-96.75942792,358400,175,2423,147,949.27,0.0003,0.5149059295654297,0.174365234375,-0.012902115931501612,1740,0.7973697185516357,0.01576447,0.2769465446472168,0.6724261741153896,-3.025967314094305,0.2
-97.08843379000001,360448,176,2439,147,962.05,0.0003,0.5146173238754272,0.119873046875,-0.006459228487801738,1750,0.8692092895507812,0.011294922,1.2806406021118164,3.3696240718942136,-3.0084259159862996,0.2
-98.00087286,362496,177,2453,147,959.65,0.0003,0.5140385031700134,0.093798828125,-0.007809395050571766,1760,0.7831371426582336,0.009622453,1.2406620979309082,19.808764281123878,-3.006274262815714,0.2
-98.64892596,364544,178,2466,147,963.03,0.0003,0.5139611959457397,0.0349609375,-0.007072134922782425,1770,0.9385409951210022,0.0064048013,11.368062019348145,18.405196607857942,-3.0035588651895524,0.2
-98.39892115999999,366592,179,2480,147,959.66,0.0003,0.5130144357681274,0.0890625,-0.011525353402248584,1780,0.8128976225852966,0.008560338,21.203392028808594,25.529875675961375,-3.0002616584300994,0.2
-98.65452224999999,368640,180,2494,147,978.52,0.0003,0.5152732133865356,0.153955078125,-0.009081505387439393,1790,0.9146594405174255,0.012942392,2.0612106323242188,5.735402921307832,-3.0037322655320167,0.2
-98.50174621999997,370688,181,2508,147,991.7,0.0003,0.5117432475090027,0.102783203125,-0.008907821524189785,1800,0.9577751755714417,0.008323558,1.7571256160736084,7.751434453949332,-2.998391967266798,0.2
-97.90968998999999,372736,182,2522,147,998.89,0.0003,0.5021828413009644,0.24365234375,-0.010037628252757714,1810,0.806884229183197,0.015324759,0.017354518175125122,0.12602096911286936,-2.940198245644569,0.2
-97.47050420999999,374784,183,2535,147,999.81,0.0003,0.5020713806152344,0.120556640625,-0.006088891072431579,1820,0.871493399143219,0.012497746,1.6021777391433716,7.300299294991419,-2.9080585978925226,0.2
-97.28905538000001,376832,184,2549,147,1013.02,0.0003,0.5047438144683838,0.10615234375,-0.01126231893140357,1830,0.4844229221343994,0.01345747,4.068326950073242,19.820349698793144,-2.9162612192332746,0.2
-97.48184764000001,378880,185,2563,147,1008.92,0.0003,0.5026993751525879,0.163720703125,-0.007870858734531794,1840,0.7245572805404663,0.014169534,0.6020087599754333,1.9558402079623192,-2.9180622644722463,0.2
-97.40517718999997,380928,186,2577,147,1008.92,0.0003,0.5023298263549805,0.0634765625,-0.0040000337336095985,1850,0.6186091303825378,0.0074400865,18.301130294799805,27.542292903363705,-2.9060882464051248,0.2
-97.24115762,382976,187,2590,147,1015.18,0.0003,0.48926740884780884,0.207763671875,-0.011192765583109577,1860,0.681050181388855,0.018048668,0.08710160851478577,0.26169344955123963,-2.8516450501978396,0.2
-97.22880789999998,385024,188,2604,147,1015.18,0.0003,0.48969343304634094,0.1908203125,-0.011495246386039071,1870,0.9251935482025146,0.014236767,0.09700588881969452,2.078910280298442,-2.801643343269825,0.2
-96.52520821999997,387072,189,2617,147,1017.87,0.0003,0.4849357008934021,0.233544921875,-0.017808335316658486,1880,0.8773548603057861,0.01901305,0.09434716403484344,0.21506567867472767,-2.7814229167997837,0.2
-96.62746479000002,389120,190,2630,147,1004.28,0.0003,0.4849478304386139,0.140771484375,-0.008427734137512743,1890,0.8497903943061829,0.014154892,0.15364959836006165,2.827894685976207,-2.76563775241375,0.2
-95.62678092000002,391168,191,2643,147,1006.0,0.0003,0.48548489809036255,0.097802734375,-0.00793011010682676,1900,0.8261841535568237,0.011023354,2.5185651779174805,9.6311736818403,-2.7695345252752306,0.2
-95.39993366,393216,192,2657,147,997.07,0.0003,0.48219162225723267,0.17080078125,-0.006271699402714148,1910,0.41975122690200806,0.014305951,0.11633014678955078,0.7082531043794006,-2.7611929841339586,0.2
-95.26979080999999,395264,193,2670,148,1002.7,0.0003,0.4813826084136963,0.061376953125,-0.005159453381202184,1920,0.7526282072067261,0.00690094,14.567015647888184,30.896239676326513,-2.74318550825119,0.2
-95.56484721000001,397312,194,2683,148,1017.61,0.0003,0.4811142683029175,0.071728515625,-0.00802332986786496,1930,0.9309822916984558,0.008245038,12.228023529052734,25.067494176328182,-2.739364955574274,0.2
-94.70397488,399360,195,2696,148,1031.38,0.0003,0.4788309335708618,0.10205078125,-0.009841219306690619,1940,0.8530508279800415,0.012021579,1.2660542726516724,18.860681449249387,-2.7249836206436155,0.2
-94.56545103,401408,196,2709,148,1038.73,0.0003,0.47284138202667236,0.2146484375,-0.012658132603974082,1950,0.41779547929763794,0.014840397,0.16282743215560913,0.9308504348620772,-2.6894932970404626,0.2
-94.32443377,403456,197,2722,148,1051.81,0.0003,0.473490446805954,0.21201171875,-0.013739515701308847,1960,0.8676749467849731,0.014487188,0.014935046434402466,0.19248751825653015,-2.672065392136574,0.2
-95.20171588000001,405504,198,2735,148,1050.14,0.0003,0.4740573465824127,0.157958984375,-0.012693603968364187,1970,0.9526207447052002,0.0149403,0.40042683482170105,1.0414743022061885,-2.675590185075998,0.2
-95.66624891000004,407552,199,2748,148,1050.53,0.0003,0.4740854501724243,0.105029296875,-0.008274808310670779,1980,0.7852059602737427,0.008646687,48.1461067199707,37.83280888274312,-2.677386625111103,0.2
-96.06779117,409600,200,2761,148,1056.48,0.0003,0.4741329550743103,0.014990234375,-0.003962030645925552,1990,0.7856346368789673,0.0049704737,21.440204620361328,45.09264141023159,-2.6777042664587496,0.2
-94.55698849000002,411648,201,2774,148,1056.18,0.0003,0.47390079498291016,0.037451171875,-0.006759610181325116,2000,0.776349663734436,0.0057701883,56.322227478027344,72.61920174062251,-2.676758674532175,0.2
-93.11813510000002,413696,202,2788,148,1062.3,0.0003,0.4739643931388855,0.082666015625,-0.007384059803734999,2010,0.79264897108078,0.011916917,11.40721607208252,12.488751879706978,-2.675648684799671,0.2
-92.93046179000001,415744,203,2801,148,1075.42,0.0003,0.4722456634044647,0.2142578125,-0.009806284616934136,2020,0.6319738626480103,0.022298235,0.7375043630599976,15.5445605924353,-2.6688008859753607,0.2
-93.98682415999998,417792,204,2814,148,1071.79,0.0003,0.47119206190109253,0.22275390625,-0.010133685928303748,2030,0.7110112905502319,0.01977453,0.08332078903913498,0.46076806713826957,-2.655657923966646,0.2
-94.32216635,419840,205,2828,148,1071.79,0.0003,0.4709630310535431,0.10224609375,-0.011453808547230437,2040,0.7191716432571411,0.009433316,6.555172920227051,41.36368807703256,-2.65348202213645,0.2
-93.98068923000001,421888,206,2841,148,1081.95,0.0003,0.4697064757347107,0.103125,-0.010141585240489803,2050,0.8393039703369141,0.009220135,1.3615385293960571,9.629807268828154,-2.647775936871767,0.2
-93.67311127,423936,207,2854,148,1101.26,0.0003,0.4725731909275055,0.135888671875,-0.009248710672545712,2060,0.8989845514297485,0.010408449,0.8090721964836121,4.473630917444825,-2.6539935521781444,0.2
-92.66651847999998,425984,208,2867,148,1088.59,0.0003,0.4716641902923584,0.149853515625,-0.009036065053078347,2070,0.964021623134613,0.012725537,0.08340166509151459,1.8290670883376152,-2.663867794722319,0.2
-94.2410558,428032,209,2881,148,1076.82,0.0003,0.4723808169364929,0.103515625,-0.006494064611615613,2080,0.7116430997848511,0.007169089,8.549574851989746,21.090291941910984,-2.661757154762745,0.2
-94.33656503,430080,210,2894,148,1067.16,0.0003,0.47507816553115845,0.1275390625,-0.013230590036255308,2090,0.6731140613555908,0.016695617,0.9660680294036865,23.579353125020862,-2.6777945443987847,0.2
-94.96511328999999,432128,211,2907,148,1055.83,0.0003,0.47484663128852844,0.140478515625,-0.014967270000488498,2100,0.8825516104698181,0.014086096,8.199938774108887,15.255902905762195,-2.686831548064947,0.2
-94.31963933999998,434176,212,2921,148,1026.62,0.0003,0.4760095477104187,0.0974609375,-0.011084941160515883,2110,0.90940260887146,0.009365435,3.8427040576934814,20.921988596767186,-2.6905355878174304,0.2
-94.36992447,436224,213,2934,148,1033.69,0.0003,0.4750036895275116,0.035400390625,-0.006888213736237958,2120,0.9047026634216309,0.004698973,6.199426174163818,32.81544104665518,-2.694273816794157,0.2
-95.46969155999999,438272,214,2947,148,1017.52,0.0003,0.47633081674575806,0.129638671875,-0.012128055273205974,2130,0.7433053255081177,0.013432164,2.6993019580841064,21.914686995744706,-2.691496004909277,0.2
-96.27608769,440320,215,2961,148,996.06,0.0003,0.4782165288925171,0.135546875,-0.010842362631228753,2140,0.8557265400886536,0.010819102,15.238142967224121,32.51276238411665,-2.7072737880051134,0.2
-96.60860252,442368,216,2974,148,981.43,0.0003,0.47768673300743103,0.198486328125,-0.011309247350436636,2150,0.9108852744102478,0.017527882,1.3175349235534668,5.495455905795097,-2.7129033699631693,0.2
-97.01327116,444416,217,2987,148,959.73,0.0003,0.47756463289260864,0.167626953125,-0.012617176480125636,2160,0.7948426008224487,0.014639227,6.62789249420166,19.703709464520216,-2.710039984434843,0.2
-96.39364163999998,446464,218,3000,148,946.16,0.0003,0.47601667046546936,0.126953125,-0.010451321900472977,2170,0.904377281665802,0.014231118,2.4495885372161865,23.645928912609815,-2.7021231085062025,0.2
-96.91140164999999,448512,219,3013,148,940.66,0.0003,0.47576403617858887,0.117724609375,-0.009742669449769892,2180,0.9026925563812256,0.011168433,13.655461311340332,29.782420593500138,-2.694733580201864,0.2
-98.67152286999999,450560,220,3026,148,925.52,0.0003,0.47937461733818054,0.13173828125,-0.009450403123628348,2190,0.9054401516914368,0.011786639,2.1782991886138916,16.80916985794902,-2.706042468547821,0.2
