time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/std,train/learning_rate,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/entropy_loss,train/loss
4242,1523712,-64.78218754,870.09,255,123,0.040971264,0.38486328125,0.21884989738464355,0.0003,7430,0.2,-0.01878706242714543,0.11657073921523989,0.9292474389076233,0.4783556506037712,0.040933530777692795
4259,1525760,-64.28195415,871.28,256,123,0.025088705,0.279833984375,0.21832214295864105,0.0003,7440,0.2,-0.011509170025237835,3.974664762499742,0.7622407674789429,0.4974117323756218,0.7599861025810242
4276,1527808,-64.77012721,881.01,257,123,0.02362381,0.205322265625,0.2186625599861145,0.0003,7450,0.2,-0.010155746831151191,13.704762213863432,0.8938306570053101,0.49964643605053427,1.423356056213379
4293,1529856,-64.67600698,880.96,258,123,0.015074286,0.16611328125,0.21892662346363068,0.0003,7460,0.2,-0.017531482751655857,20.220898828655482,0.8828414678573608,0.49232515767216684,5.092690467834473
4310,1531904,-65.08740308000002,879.99,259,123,0.028801598,0.325244140625,0.21998952329158783,0.0003,7470,0.2,-0.012020214799849781,5.474030374735594,0.9157381653785706,0.48056982159614564,0.589708685874939
4326,1533952,-65.02540095,879.99,260,123,0.027768232,0.2576171875,0.22083652019500732,0.0003,7480,0.2,-0.015333171538077294,8.73459706865251,0.9259120225906372,0.467670276388526,3.2281718254089355
4343,1536000,-64.4629599,853.99,261,123,0.05690961,0.44384765625,0.22278209030628204,0.0003,7490,0.2,-0.0012028364377329125,0.19067318523302673,0.624015212059021,0.438839977607131,0.0016333609819412231
4360,1538048,-64.35751528,856.0,262,123,0.0111373905,0.19169921875,0.22253167629241943,0.0003,7500,0.2,-0.008629197157279122,41.941607624292374,0.8268526792526245,0.42806742787361146,6.643735885620117
4378,1540096,-61.84507230000001,856.0,263,123,0.028246604,0.198681640625,0.22261366248130798,0.0003,7510,0.2,-0.013986693666083738,6.933114087954164,0.7740601301193237,0.4318239953368902,1.416262149810791
4395,1542144,-62.01304007000001,865.39,264,123,0.043689214,0.300048828125,0.22018200159072876,0.0003,7520,0.2,-0.01641205836494919,3.2139817360788583,0.47112685441970825,0.4523750737309456,1.0477098226547241
4410,1544192,-61.68109225,869.49,265,123,0.053896394,0.427294921875,0.22103120386600494,0.0003,7530,0.2,-0.011312275376985781,0.2532686999766156,0.41078847646713257,0.460917579382658,0.034589290618896484
4427,1546240,-61.289944639999995,898.71,266,123,0.03603182,0.349462890625,0.221287339925766,0.0003,7540,0.2,-0.006397059696610086,0.6338553117122501,0.5353689789772034,0.45473144613206384,0.09184829890727997
4443,1548288,-60.846227330000005,913.55,267,123,0.04677874,0.365625,0.22099468111991882,0.0003,7550,0.2,-0.015229144311160781,0.5798636045306921,0.7846099138259888,0.4583439834415913,0.18167468905448914
4459,1550336,-61.45343192,905.04,268,123,0.03552921,0.331396484375,0.219845712184906,0.0003,7560,0.2,-0.005278179247397929,0.4675187800545245,0.5437138080596924,0.47609539814293383,0.16804204881191254
4475,1552384,-61.41563977,905.04,269,123,0.019403277,0.232568359375,0.2202444076538086,0.0003,7570,0.2,-0.013077544677071274,9.08835523724556,0.8715699911117554,0.48020084053277967,5.020326137542725
4491,1554432,-61.64197817000001,916.44,270,123,0.0324909,0.3283203125,0.21945002675056458,0.0003,7580,0.2,-0.013732682535191998,0.18695647474378346,0.8729680776596069,0.48021813556551934,0.006150253117084503
4508,1556480,-64.27287118999999,894.92,271,123,0.042597845,0.385546875,0.21979698538780212,0.0003,7590,0.2,-0.00976359887572471,0.20587172608356924,0.8159063458442688,0.4884819842875004,0.019560959190130234
4524,1558528,-64.63552409,910.1,272,123,0.020991368,0.292822265625,0.22034674882888794,0.0003,7600,0.2,-0.014104636342381127,3.3526532204821704,0.8376809358596802,0.4844198368489742,1.4640792608261108
4541,1560576,-64.30111502,925.29,273,123,0.036332287,0.364453125,0.22088228166103363,0.0003,7610,0.2,-0.01977797014405951,0.12387895522406325,0.9163742065429688,0.4759725522249937,0.018192779272794724
4557,1562624,-64.60072029,925.91,274,123,0.037746746,0.358935546875,0.2186567187309265,0.0003,7620,0.2,-0.0191673343826551,0.5780092717381194,0.8270559310913086,0.494552730768919,0.12970998883247375
4574,1564672,-64.51028584999999,940.67,275,123,0.027896615,0.319873046875,0.21812991797924042,0.0003,7630,0.2,-0.013907613465562463,2.915914844046347,0.7238607406616211,0.5272431153804064,0.38185426592826843
4590,1566720,-64.24029035,955.36,276,123,0.035764296,0.36875,0.21804681420326233,0.0003,7640,0.2,-0.01166236525750719,0.5976899830857292,0.8593694567680359,0.5393277231603861,0.1850513517856598
4607,1568768,-63.75212837,943.51,277,123,0.03895338,0.35576171875,0.2171807438135147,0.0003,7650,0.2,-0.017420321691315622,0.13868227794882843,0.9619479179382324,0.5421115659177304,-0.02845880761742592
4623,1570816,-63.202669019999995,956.99,278,123,0.011533987,0.204931640625,0.21701094508171082,0.0003,7660,0.2,-0.012371049069042784,21.27730710208416,0.7902953624725342,0.554494010284543,13.568767547607422
4640,1572864,-62.83670959,970.7,279,123,0.043461658,0.3259765625,0.21695268154144287,0.0003,7670,0.2,-0.019770792065537536,0.7434913891600445,0.5925682187080383,0.5554711773991585,0.2505497932434082
4657,1574912,-63.77213836,962.26,280,123,0.020915076,0.227392578125,0.21686717867851257,0.0003,7680,0.2,-0.017542531233630143,10.17399501465261,0.6174387335777283,0.5550765797495842,1.0007538795471191
4674,1576960,-63.456476730000006,963.28,281,123,0.010652015,0.119580078125,0.21680191159248352,0.0003,7690,0.2,-0.014262762024009135,28.924526834487914,0.7203053832054138,0.554292107000947,8.770622253417969
4691,1579008,-64.012213,952.27,282,123,0.03822087,0.369677734375,0.217182919383049,0.0003,7700,0.2,-0.017489778180606663,1.6550816630013288,0.9422630071640015,0.5504702284932137,0.31015899777412415
4707,1581056,-63.93063541999999,939.33,283,123,0.03133301,0.378955078125,0.21731233596801758,0.0003,7710,0.2,-0.013785128894960507,1.7256539664696902,0.9179167747497559,0.5428914170712232,0.21352145075798035
4724,1583104,-64.61556038999998,933.93,284,123,0.024169197,0.230810546875,0.21713735163211823,0.0003,7720,0.2,-0.016913266823394224,6.632087504304946,0.9299596548080444,0.5436862852424383,1.8467344045639038
4740,1585152,-63.96022601999999,919.35,285,123,0.02705815,0.285791015625,0.21740268170833588,0.0003,7730,0.2,-0.010423049487872049,6.189911912148818,0.8898715972900391,0.5517763022333384,1.812840223312378
4757,1587200,-63.888062930000004,904.6,286,123,0.02268216,0.2373046875,0.21757721900939941,0.0003,7740,0.2,-0.020922066667117177,9.519650340825319,0.9011752009391785,0.5456121310591697,2.1916019916534424
4773,1589248,-64.4699118,889.86,287,123,0.033161458,0.298681640625,0.21770888566970825,0.0003,7750,0.2,-0.011779670752002858,5.338686961494386,0.8346613049507141,0.5409730195999145,1.4694892168045044
4790,1591296,-64.29411796000001,903.42,288,123,0.022004701,0.236962890625,0.21772433817386627,0.0003,7760,0.2,-0.01346348961815238,13.532936811447144,0.6563839912414551,0.545614243298769,4.099411487579346
4806,1593344,-64.30429075,903.42,289,123,0.069860876,0.45283203125,0.2184433490037918,0.0003,7770,0.2,-0.00863022139237728,0.9147142054978759,-1.3495533466339111,0.540103842318058,0.264350950717926
4822,1595392,-64.32691921,909.67,290,123,0.044310376,0.44580078125,0.21977998316287994,0.0003,7780,0.2,-0.011165734435780904,0.14079636574024335,-0.5602642297744751,0.5187117904424667,0.03364144638180733
4838,1597440,-64.7850884,895.66,291,123,0.016300526,0.250341796875,0.21985486149787903,0.0003,7790,0.2,-0.015522893823799677,12.548781957477331,0.8979434967041016,0.5065355204045773,4.196752548217773
4855,1599488,-63.92668585000001,907.67,292,123,0.013744732,0.146337890625,0.22047096490859985,0.0003,7800,0.2,-0.014542866806732491,21.625804810225965,0.8516148328781128,0.5015415485948325,4.600854396820068
4871,1601536,-63.39715450000001,922.44,293,123,0.024175473,0.26533203125,0.21973073482513428,0.0003,7810,0.2,-0.012244071884197183,9.925133393332363,0.840752899646759,0.49963164888322353,1.9879823923110962
4887,1603584,-65.11145278,911.46,294,123,0.04044112,0.39638671875,0.21981856226921082,0.0003,7820,0.2,-0.01139794271439314,0.7091190190520138,0.7621931433677673,0.49849163070321084,0.1378157138824463
4904,1605632,-65.02427919,926.45,295,123,0.015649606,0.2060546875,0.22003713250160217,0.0003,7830,0.2,-0.014258028296171687,18.00014805048704,0.8159974813461304,0.4976803757250309,2.387087345123291
4921,1607680,-64.76881532,940.76,296,123,0.04796836,0.4033203125,0.21857523918151855,0.0003,7840,0.2,-0.011077759938780218,0.6238987649092451,-0.03897106647491455,0.5169337052851916,0.09280598163604736
4938,1609728,-64.02898377000001,955.67,297,123,0.018353863,0.231640625,0.21849045157432556,0.0003,7850,0.2,-0.014071957624400966,12.06781257428229,0.86794114112854,0.531591010466218,3.1768269538879395
4955,1611776,-64.86952782,965.6,298,123,0.042210825,0.3736328125,0.215556800365448,0.0003,7860,0.2,-0.009277171702706255,1.6829580310732126,-0.9103569984436035,0.5559946078807115,0.252017617225647
4971,1613824,-64.96462728,977.3,299,123,0.054001775,0.4205078125,0.21425816416740417,0.0003,7870,0.2,-0.012937065461301245,0.15072135548689403,0.9148077964782715,0.6004353556782007,0.036821022629737854
4988,1615872,-65.02459517000001,964.07,300,123,0.03694716,0.3587890625,0.21389377117156982,0.0003,7880,0.2,-0.013665244574076496,0.04981290981522761,0.9016270637512207,0.6037164684385061,-0.02940676361322403
5005,1617920,-65.19353031,964.07,301,123,0.036284976,0.3291015625,0.2134455293416977,0.0003,7890,0.2,-0.00885154290299397,3.3138080429751424,0.7675765752792358,0.6061636365950107,0.30377012491226196
5022,1619968,-64.83225474999999,954.47,302,123,0.034065567,0.370068359375,0.2118746042251587,0.0003,7900,0.2,-0.015457668679300696,0.06027428932720795,0.9314261674880981,0.6307106543332338,-0.0379352942109108
5039,1622016,-64.21298651,969.31,303,123,0.01577816,0.21728515625,0.21130231022834778,0.0003,7910,0.2,-0.011664812243543566,7.837017932906747,0.8713253736495972,0.6457227803766727,3.874337673187256
5056,1624064,-64.38190398,971.88,304,123,0.042221647,0.3970703125,0.21079209446907043,0.0003,7920,0.2,-0.013818764899042435,0.3617515570833348,-0.44146728515625,0.648549422994256,0.020101960748434067
5073,1626112,-64.64367874,972.27,305,123,0.029217564,0.261328125,0.21130791306495667,0.0003,7930,0.2,-0.022392213920829816,3.967475153505802,0.9513527750968933,0.6445861510932446,0.6670873165130615
5091,1628160,-62.98138533,987.11,306,123,0.013299953,0.1935546875,0.21108609437942505,0.0003,7940,0.2,-0.013292824887321331,18.498838832974435,0.8858495354652405,0.6410551868379116,11.578933715820312
5108,1630208,-62.6019725,997.6,307,123,0.043328233,0.28974609375,0.21081990003585815,0.0003,7950,0.2,-0.01419340304855723,2.2152446398511527,-0.03653895854949951,0.6522794488817454,0.6860601305961609
5126,1632256,-62.472929620000016,1012.59,308,123,0.05318187,0.391357421875,0.2122897207736969,0.0003,7960,0.2,-0.014825766569992993,0.3676126555772498,0.8943195343017578,0.6421000964939594,0.057946693152189255
5143,1634304,-62.036375099999994,1012.59,309,123,0.032182947,0.35771484375,0.20964428782463074,0.0003,7970,0.2,-0.009721922484459355,0.9304225653177127,0.28415459394454956,0.6659572847187519,0.17984828352928162
5160,1636352,-62.143411959999995,1012.59,310,123,0.04169602,0.40283203125,0.20846186578273773,0.0003,7980,0.2,-0.010219152370700613,0.07579599827295169,0.9472758173942566,0.7048345416784286,-0.004187215119600296
5178,1638400,-62.07928314,1024.84,311,122,0.03227744,0.28828125,0.20850345492362976,0.0003,7990,0.2,-0.018398530685226434,1.3076824631541968,0.7341809272766113,0.7135521557182074,0.29001376032829285
5195,1640448,-63.03771144,1031.76,312,122,0.04294321,0.355810546875,0.20772044360637665,0.0003,8000,0.2,-0.014345284533919766,0.5198682213900611,0.7907208204269409,0.7269009124487639,0.15997424721717834
5211,1642496,-65.03896662,1016.77,313,122,0.01443029,0.189697265625,0.20819640159606934,0.0003,8010,0.2,-0.016203147525084206,21.147430992126466,0.7995231747627258,0.7232508447021246,5.8027544021606445
5228,1644544,-65.02873578999998,1001.95,314,122,0.038059253,0.284912109375,0.20870110392570496,0.0003,8020,0.2,-0.011499499416095205,2.5530356260715052,0.8192304372787476,0.7167582578957081,0.11097504198551178
5245,1646592,-64.51708034,987.06,315,122,0.038364515,0.268212890625,0.2076960802078247,0.0003,8030,0.2,-0.01685497907892568,5.363284211233259,0.8771185278892517,0.7214844577014446,0.8391776084899902
5261,1648640,-65.3155691,981.02,316,122,0.021533132,0.27041015625,0.20759868621826172,0.0003,8040,0.2,-0.00857360833324492,9.217675861157478,0.8693748712539673,0.73535474576056,0.6449540257453918
5278,1650688,-65.69646182000001,993.68,317,122,0.027581215,0.32509765625,0.20864053070545197,0.0003,8050,0.2,-0.01149022914469242,4.390697862394154,0.9260939359664917,0.7257486924529075,1.6207222938537598
5294,1652736,-63.676728280000006,982.2,318,122,0.025147494,0.265234375,0.2083214521408081,0.0003,8060,0.2,-0.014584102714434267,5.672685285657645,0.20161426067352295,0.7161904484033584,1.6785600185394287
5311,1654784,-63.80259035000001,982.33,319,122,0.02271952,0.24599609375,0.2080947309732437,0.0003,8070,0.2,-0.013465187103429343,10.880307788401842,0.4943919777870178,0.7247536893934011,8.16638469696045
5327,1656832,-63.468711680000006,997.25,320,123,0.054028083,0.368896484375,0.20769989490509033,0.0003,8080,0.2,-0.01343634505465161,1.970923759555444,0.7943165302276611,0.7247214552015067,0.12126944959163666
5343,1658880,-63.076301709999996,997.25,321,123,0.057861917,0.417626953125,0.20850512385368347,0.0003,8090,0.2,-0.005269468476762995,2.352976222918369,0.8160992860794067,0.723342864587903,0.4831024408340454
5360,1660928,-62.67151289,997.25,322,123,0.043630067,0.363671875,0.20946472883224487,0.0003,8100,0.2,-0.012588441728439648,3.285960244666785,-0.8885459899902344,0.70916598290205,0.6783313155174255
5376,1662976,-60.416492,978.68,323,123,0.040054172,0.388427734375,0.20898087322711945,0.0003,8110,0.2,-0.014314691594336182,1.0658819548785687,0.7651010751724243,0.7019992347806692,0.2507048547267914
5392,1665024,-60.19534954000001,977.81,324,123,0.015169045,0.17802734375,0.20917317271232605,0.0003,8120,0.2,-0.014476675578043796,20.591915303468703,0.7536240220069885,0.710166921466589,4.985321998596191
5408,1667072,-59.831793479999995,992.8,325,123,0.019643977,0.210400390625,0.2092936784029007,0.0003,8130,0.2,-0.011963084246963263,20.981167929619552,0.835235595703125,0.7050808180123568,4.454043388366699
5425,1669120,-59.91396764000001,992.8,326,123,0.044910237,0.399267578125,0.20950816571712494,0.0003,8140,0.2,-0.007430158407078125,0.7166360064409674,0.15401315689086914,0.6988551795482636,0.3225683271884918
5441,1671168,-59.87594987000001,992.8,327,123,0.051097967,0.42939453125,0.20729881525039673,0.0003,8150,0.2,-0.014639437233563512,0.2508552938234061,0.8969193696975708,0.7225903131067752,0.09411589801311493
5457,1673216,-60.635874430000015,970.63,328,123,0.046400785,0.413232421875,0.20662371814250946,0.0003,8160,0.2,-0.010719333472661675,0.32973283785395324,0.7225088477134705,0.7510069970041513,0.06810853630304337
5474,1675264,-59.96880748,999.25,329,123,0.015758969,0.23974609375,0.20654770731925964,0.0003,8170,0.2,-0.0097602226305753,16.762330205366016,0.8817082643508911,0.7584206741303205,2.38425612449646
5491,1677312,-59.01293434,990.13,330,123,0.040681634,0.314599609375,0.20508825778961182,0.0003,8180,0.2,-0.014717723392823245,1.0620218805037438,-0.19951999187469482,0.7703676208853721,0.230411097407341
5507,1679360,-58.800873739999986,990.49,331,123,0.024066245,0.26396484375,0.2047431617975235,0.0003,8190,0.2,-0.014121453661937266,6.3241850411519405,0.7769646048545837,0.7902311008423567,0.3943687379360199
5524,1681408,-59.88094154,966.5,332,123,0.034846548,0.32060546875,0.20477955043315887,0.0003,8200,0.2,-0.01401392333136755,5.736564141465351,0.918839693069458,0.7950027830898762,0.8581734299659729
5541,1683456,-59.60667211,967.46,333,123,0.021511864,0.1958984375,0.2049342840909958,0.0003,8210,0.2,-0.016277046941104344,15.740987612307071,0.8873350620269775,0.7952570371329785,5.084134578704834
5558,1685504,-58.976014289999995,982.21,334,123,0.06679495,0.37548828125,0.20434458553791046,0.0003,8220,0.2,-0.004941567627247423,6.224446775391698,0.8412942290306091,0.799064164981246,0.7555555105209351
5575,1687552,-58.841301720000004,996.95,335,123,0.05547709,0.4556640625,0.20236749947071075,0.0003,8230,0.2,-0.005890650919172913,0.22885446895379574,0.5872495174407959,0.8190812487155199,0.0060712918639183044
5592,1689600,-58.651707650000006,996.95,336,123,0.03878899,0.379736328125,0.20174787938594818,0.0003,8240,0.2,-0.012838494798052125,0.7222086249385029,0.14637446403503418,0.8391182597726583,0.18805888295173645
5609,1691648,-59.05440779,967.79,337,123,0.035770744,0.371142578125,0.20032283663749695,0.0003,8250,0.2,-0.015044934130855836,0.10219172515207901,0.9406628608703613,0.8620307374745607,0.02225242555141449
5625,1693696,-58.925038429999994,976.36,338,123,0.03450896,0.31474609375,0.20061668753623962,0.0003,8260,0.2,-0.014488355349749326,2.907437115209177,0.9281589984893799,0.8711560316383838,0.09014325588941574
5642,1695744,-59.34382397,971.68,339,123,0.033201903,0.29794921875,0.1993878185749054,0.0003,8270,0.2,-0.01304562361619901,5.787530575320124,0.8563804030418396,0.8816278465092182,0.8221372365951538
5659,1697792,-59.89983792,983.31,340,123,0.0159117,0.149755859375,0.1995752602815628,0.0003,8280,0.2,-0.020880245418811682,19.014411133527755,0.8700808882713318,0.8959570378065109,5.987525463104248
5676,1699840,-60.96037512000001,967.38,341,123,0.036472984,0.3134765625,0.19810214638710022,0.0003,8290,0.2,-0.01807283531234134,2.7549900049343705,0.6628643274307251,0.9087249256670475,0.8033114671707153
5693,1701888,-60.14871655000001,967.38,342,123,0.02842563,0.2302734375,0.19818946719169617,0.0003,8300,0.2,-0.017065810889471324,8.140614184364676,0.8822229504585266,0.9233985152095556,2.4138870239257812
5710,1703936,-61.44010865999999,935.44,343,123,0.048893463,0.34912109375,0.1966017186641693,0.0003,8310,0.2,-0.013367157900938764,1.735759946797043,0.8406460285186768,0.9397816270589828,0.4817599356174469
5727,1705984,-61.859358869999994,889.03,344,123,0.016033657,0.21630859375,0.1966893970966339,0.0003,8320,0.2,-0.012679083092371002,19.895150904357433,0.8676851987838745,0.9559558078646659,7.7281174659729
5743,1708032,-61.90401712,888.99,345,123,0.02407834,0.2353515625,0.19732092320919037,0.0003,8330,0.2,-0.01908579138980713,8.323105768114328,0.9315564632415771,0.9528701391071082,2.70552921295166
5760,1710080,-62.69457701,883.12,346,123,0.024400204,0.256689453125,0.19736838340759277,0.0003,8340,0.2,-0.015008095433586277,10.100366770848632,0.8630770444869995,0.9474585499614477,3.7003233432769775
5776,1712128,-62.96325581000001,894.66,347,123,0.045099862,0.364697265625,0.19559331238269806,0.0003,8350,0.2,-0.015445524198003113,10.40954056829214,0.6607331037521362,0.9636460594832897,3.889460563659668
5793,1714176,-62.835586989999996,894.9,348,123,0.0642683,0.497509765625,0.19554930925369263,0.0003,8360,0.2,-0.0015976935217622667,0.2744292409857735,0.5820150971412659,0.9829751919955015,0.10522449016571045
5809,1716224,-62.99085187,905.02,349,123,0.030467605,0.326171875,0.19575831294059753,0.0003,8370,0.2,-0.015881317271851002,5.682007963769138,0.9390935897827148,0.9744568601250648,0.9343510866165161
5826,1718272,-65.09813542,867.28,350,123,0.017092666,0.201318359375,0.1957111656665802,0.0003,8380,0.2,-0.013454568477754947,29.65331024751067,0.6282249689102173,0.9715612139552832,12.436805725097656
5842,1720320,-64.85010546999999,825.36,351,123,0.029429313,0.208642578125,0.1958572119474411,0.0003,8390,0.2,-0.016602633630100172,17.811786888539793,0.9165225028991699,0.970568523183465,16.878250122070312
5859,1722368,-64.64335981,826.9,352,123,0.018428989,0.196240234375,0.19581352174282074,0.0003,8400,0.2,-0.01596755250066053,21.07387346923351,0.8987352252006531,0.9723452128469944,5.119778156280518
5876,1724416,-64.75669090000001,827.71,353,123,0.03728105,0.276513671875,0.19739720225334167,0.0003,8410,0.2,-0.01378828581655398,9.667733373120427,0.9231919050216675,0.9554857559502125,2.0576891899108887
5893,1726464,-64.73103622000002,827.71,354,123,0.041062396,0.324169921875,0.1986386775970459,0.0003,8420,0.2,-0.015523943006701301,8.395967337489129,0.6654999256134033,0.9279776509851217,1.3302210569381714
5910,1728512,-64.17715731,842.53,355,123,0.080110185,0.5181640625,0.19631758332252502,0.0003,8430,0.2,-0.0017985519632929936,0.7290349290706217,0.13457739353179932,0.9468572281301022,0.14237600564956665
5927,1730560,-63.803069750000006,857.42,356,123,0.06108027,0.434228515625,0.19686362147331238,0.0003,8440,0.2,-0.012602870111004449,3.0140245058573782,-0.09435403347015381,0.9488244097679853,1.3691374063491821
5943,1732608,-64.15759265999999,815.36,357,123,0.040775385,0.426806640625,0.1955246776342392,0.0003,8450,0.2,-0.006652836932335049,0.27481328868307175,0.6997963190078735,0.9589788019657135,0.13291139900684357
5960,1734656,-66.77194952999999,772.29,358,123,0.02085164,0.21396484375,0.19590814411640167,0.0003,8460,0.2,-0.011274517729179933,16.460299982875586,0.9007098078727722,0.9533786706626415,4.621650218963623
5977,1736704,-67.36176508,758.19,359,122,0.01371331,0.128369140625,0.196062833070755,0.0003,8470,0.2,-0.019136844025342725,48.99558601528406,0.6905262470245361,0.9456482775509357,39.349945068359375
5994,1738752,-70.25298631999999,749.88,360,122,0.029840238,0.2484375,0.1964481621980667,0.0003,8480,0.2,-0.016087070596404372,5.996384769305587,0.8011683225631714,0.9389822922647,1.5449271202087402
6011,1740800,-70.65537361999999,775.41,361,122,0.02753303,0.273388671875,0.19687573611736298,0.0003,8490,0.2,-0.013361532965791411,6.787030624272302,0.9467965364456177,0.9347687970846892,1.6128616333007812
6028,1742848,-70.60260775,762.35,362,122,0.05884991,0.427587890625,0.19311556220054626,0.0003,8500,0.2,-0.011081350219319575,0.30964021878317,-0.3506298065185547,0.9648955341428518,0.19081449508666992
6045,1744896,-70.47281681,727.28,363,122,0.018803492,0.263720703125,0.19294196367263794,0.0003,8510,0.2,-0.016617504504392856,15.136560647562145,0.9061550498008728,1.0093220476061107,3.888789653778076
6061,1746944,-69.41479771,741.38,364,122,0.014283101,0.154736328125,0.19296099245548248,0.0003,8520,0.2,-0.018077559969970024,40.53285136818886,0.8521191477775574,1.013367510586977,18.22289276123047
6078,1748992,-69.4899364,728.59,365,122,0.034110904,0.3181640625,0.19448119401931763,0.0003,8530,0.2,-0.009832787711638957,4.326252472773194,0.49727725982666016,0.999973850697279,1.2074556350708008
6095,1751040,-70.64420666000002,722.78,366,122,0.074883945,0.428173828125,0.1943664252758026,0.0003,8540,0.2,-0.00957393312419299,1.5101570634637027,0.9479404091835022,0.9857308015227317,0.2697887420654297
6111,1753088,-70.01693292,727.42,367,122,0.029615503,0.31884765625,0.19533169269561768,0.0003,8550,0.2,-0.006357908539939672,5.236153602600098,0.9222999215126038,0.977080163359642,0.7938822507858276
6129,1755136,-70.08021718,738.4,368,122,0.023842754,0.2244140625,0.19540651142597198,0.0003,8560,0.2,-0.015668549892143346,15.168850257247687,0.9189743399620056,0.9626752536743879,5.571564674377441
6145,1757184,-69.82493001,752.35,369,122,0.05681456,0.381201171875,0.19657854735851288,0.0003,8570,0.2,-0.01172144787851721,1.821110607776791,0.9455978870391846,0.9431377727538347,0.9852200150489807
6161,1759232,-70.94980529,752.25,370,122,0.04039971,0.335009765625,0.1964624971151352,0.0003,8580,0.2,-0.0134900092612952,7.166719388961792,0.7782803177833557,0.937224730849266,1.6056793928146362
6178,1761280,-71.35797895,749.67,371,122,0.05518883,0.46826171875,0.19433434307575226,0.0003,8590,0.2,-0.0076882777633727525,1.0514662088360638,0.9731031060218811,0.964022995531559,0.2054717093706131
6195,1763328,-70.92149321999999,735.5,372,122,0.03040861,0.296484375,0.19310691952705383,0.0003,8600,0.2,-0.012303482292918489,8.632378568314016,0.8581843972206116,0.994274179264903,0.5061246156692505
6212,1765376,-70.4533692,721.44,373,122,0.044630233,0.3572265625,0.1924917995929718,0.0003,8610,0.2,-0.01619958282681182,3.0545548662543296,0.9648901224136353,1.0175453320145607,0.9281256794929504
6229,1767424,-70.58862854,721.44,374,122,0.023621202,0.248974609375,0.19220541417598724,0.0003,8620,0.2,-0.019076940041850322,12.284490434452891,0.8953651785850525,1.0278849598020314,6.078704833984375
6246,1769472,-69.55542798999998,750.87,375,122,0.07923998,0.473046875,0.18976083397865295,0.0003,8630,0.2,-0.00742237398517318,0.5177572299260647,0.6033449172973633,1.0532691430300474,0.15098673105239868
6262,1771520,-69.41283254000001,758.47,376,122,0.037607007,0.344189453125,0.1899155080318451,0.0003,8640,0.2,-0.013282273808727041,4.68956883456558,0.7954871654510498,1.066806261986494,0.9073103070259094
6279,1773568,-70.12849561,758.47,377,122,0.02461997,0.249853515625,0.18978248536586761,0.0003,8650,0.2,-0.017586168579873628,8.604771979153156,0.9344298243522644,1.065101159736514,2.4331374168395996
6296,1775616,-68.70831781999999,759.1,378,122,0.03149487,0.317333984375,0.19002974033355713,0.0003,8660,0.2,-0.006688774198119063,3.4021469220519065,0.8673684597015381,1.0680110167711974,0.9599854946136475
6312,1777664,-69.43718168,759.1,379,122,0.017823976,0.191943359375,0.1893734633922577,0.0003,8670,0.2,-0.01632467792951502,22.230573572218418,0.8461126089096069,1.0724516440182925,14.102592468261719
6328,1779712,-68.82733215,759.1,380,122,0.053220093,0.4177734375,0.188020721077919,0.0003,8680,0.2,-0.012997238454408944,0.6420011725276709,0.5536071062088013,1.0919351235032082,0.07416791468858719
6345,1781760,-68.95241912,771.82,381,122,0.052962877,0.430810546875,0.18758553266525269,0.0003,8690,0.2,-0.009743267114390618,0.11640589324524626,0.8480111360549927,1.1074005093425512,0.008016452193260193
6361,1783808,-68.63685505,801.38,382,122,0.04377586,0.400146484375,0.18466037511825562,0.0003,8700,0.2,-0.016836119012441485,0.7988741582375951,0.6349341869354248,1.150423951074481,0.0361294187605381
6377,1785856,-68.94664996,801.34,383,122,0.038215514,0.29970703125,0.18418464064598083,0.0003,8710,0.2,-0.01844831144262571,1.6660580459050833,0.9029495120048523,1.1883486941456796,0.1652391105890274
6394,1787904,-69.06953339,775.6,384,122,0.013833975,0.1708984375,0.18490545451641083,0.0003,8720,0.2,-0.016887434278032742,11.774969154782593,0.8911106586456299,1.1858291290700436,4.354422569274902
6411,1789952,-69.59056776,746.28,385,122,0.013474783,0.15390625,0.18520988523960114,0.0003,8730,0.2,-0.015316856410936452,18.910692897439002,0.8649714589118958,1.1717615984380245,4.637767791748047
6428,1792000,-69.84911348,729.1,386,122,0.02562364,0.20634765625,0.18527847528457642,0.0003,8740,0.2,-0.020114210575411563,9.173405317217112,0.9222503304481506,1.1679103698581457,2.002713203430176
6444,1794048,-70.23252948000001,729.1,387,122,0.012638129,0.14033203125,0.18525150418281555,0.0003,8750,0.2,-0.019530656310962513,41.805883505940436,0.888627290725708,1.1677029319107533,17.306928634643555
6461,1796096,-69.52145045000002,756.22,388,122,0.048835985,0.429833984375,0.18590447306632996,0.0003,8760,0.2,-0.0060528443311341105,0.6367180406115949,-0.5892822742462158,1.166741317510605,0.3110758662223816
6477,1798144,-70.00470185,749.03,389,122,0.03781964,0.3447265625,0.18629717826843262,0.0003,8770,0.2,-0.012727182355592958,3.025491375103593,0.48036283254623413,1.1545716773718595,0.7188618779182434
6494,1800192,-69.98415124000002,762.73,390,122,0.016371273,0.163525390625,0.18621297180652618,0.0003,8780,0.2,-0.017320460829068907,34.828341737389565,0.8160512447357178,1.1533698949962854,14.360818862915039
